order_id,date,region,product,category,customer_id,customer_segment,channel,quantity,unit_price,discount_pct,revenue,cost,profit
17728,2026-07-20,North,Product A,Core,CUST1119,At Risk,Online,3,500,5,1425.0,900.0,525.0
17729,2026-07-20,East,Product A,Core,CUST1292,Lost,Retail Store,2,500,0,1000.0,600.0,400.0
17730,2026-07-20,East,Product C,Accessory,CUST1015,Loyal,Retail Store,4,300,5,1140.0,720.0,420.0
17731,2026-07-20,West,Product B,Core,CUST1484,Champions,Online,4,750,0,3000.0,1800.0,1200.0
17732,2026-07-20,North,Product B,Core,CUST1216,Champions,Online,1,750,10,675.0,450.0,225.0
17733,2026-07-20,East,Product B,Core,CUST1257,Champions,Online,4,750,0,3000.0,1800.0,1200.0
17734,2026-07-20,East,Product A,Core,CUST1129,New,Retail Store,2,500,10,900.0,600.0,300.0
17735,2026-07-20,West,Product A,Core,CUST1262,Loyal,Retail Store,2,500,15,850.0,600.0,250.0
17736,2026-07-20,North,Product C,Accessory,CUST1263,Champions,Online,1,300,10,270.0,180.0,90.0
17737,2026-07-20,East,Product B,Core,CUST1461,Champions,Online,3,750,10,2025.0,1350.0,675.0
17738,2026-07-20,North,Product D,Accessory,CUST1386,At Risk,Retail Store,4,1200,10,4320.0,2880.0,1440.0
17739,2026-07-20,North,Product B,Core,CUST1363,Champions,Retail Store,2,750,0,1500.0,900.0,600.0
17740,2026-07-20,East,Product D,Accessory,CUST1416,Champions,Online,3,1200,15,3060.0,2160.0,900.0
17741,2026-07-20,West,Product C,Accessory,CUST1510,Champions,Online,2,300,0,600.0,360.0,240.0
17742,2026-07-21,East,Product D,Accessory,CUST1335,At Risk,Online,3,1200,0,3600.0,2160.0,1440.0
17743,2026-07-21,East,Product A,Core,CUST1525,Loyal,Online,1,500,5,475.0,300.0,175.0
17744,2026-07-21,East,Product A,Core,CUST1258,Champions,Online,3,500,5,1425.0,900.0,525.0
17745,2026-07-21,West,Product A,Core,CUST1075,Loyal,Online,3,500,0,1500.0,900.0,600.0
17746,2026-07-21,East,Product C,Accessory,CUST1128,Champions,Partner,3,300,10,810.0,540.0,270.0
17747,2026-07-21,North,Product B,Core,CUST1025,Loyal,Retail Store,3,750,5,2137.5,1350.0,787.5
17748,2026-07-21,East,Product B,Core,CUST1489,New,Online,4,750,5,2850.0,1800.0,1050.0
17749,2026-07-21,South,Product A,Core,CUST1000,At Risk,Retail Store,3,500,15,1275.0,900.0,375.0
17750,2026-07-21,South,Product B,Core,CUST1492,At Risk,Partner,4,750,0,3000.0,1800.0,1200.0
17751,2026-07-21,North,Product B,Core,CUST1468,Champions,Online,4,750,0,3000.0,1800.0,1200.0
17752,2026-07-21,East,Product B,Core,CUST1271,Loyal,Online,2,750,15,1275.0,900.0,375.0
17753,2026-07-21,West,Product B,Core,CUST1307,At Risk,Retail Store,4,750,5,2850.0,1800.0,1050.0
17754,2026-07-21,West,Product C,Accessory,CUST1011,Lost,Online,4,300,15,1020.0,720.0,300.0
17755,2026-07-21,East,Product C,Accessory,CUST1448,Champions,Online,4,300,5,1140.0,720.0,420.0
17756,2026-07-21,North,Product D,Accessory,CUST1220,Loyal,Online,3,1200,0,3600.0,2160.0,1440.0
17757,2026-07-21,South,Product A,Core,CUST1288,New,Retail Store,4,500,20,1600.0,1200.0,400.0
17758,2026-07-21,North,Product B,Core,CUST1087,New,Retail Store,4,750,0,3000.0,1800.0,1200.0
17759,2026-07-21,North,Product C,Accessory,CUST1461,Champions,Retail Store,3,300,0,900.0,540.0,360.0
17760,2026-07-21,South,Product B,Core,CUST1264,Lost,Retail Store,1,750,20,600.0,450.0,150.0
17761,2026-07-21,East,Product A,Core,CUST1352,New,Partner,3,500,0,1500.0,900.0,600.0
17762,2026-07-21,North,Product A,Core,CUST1000,At Risk,Partner,3,500,5,1425.0,900.0,525.0
17763,2026-07-21,East,Product D,Accessory,CUST1398,New,Retail Store,2,1200,15,2040.0,1440.0,600.0
17764,2026-07-21,West,Product B,Core,CUST1508,New,Partner,1,750,0,750.0,450.0,300.0
17765,2026-07-21,North,Product A,Core,CUST1274,At Risk,Online,3,500,10,1350.0,900.0,450.0
17766,2026-07-21,North,Product D,Accessory,CUST1541,New,Online,2,1200,0,2400.0,1440.0,960.0
17767,2026-07-21,North,Product B,Core,CUST1151,Lost,Online,3,750,0,2250.0,1350.0,900.0
17768,2026-07-21,North,Product B,Core,CUST1463,Loyal,Online,4,750,20,2400.0,1800.0,600.0
17769,2026-07-21,North,Product B,Core,CUST1240,At Risk,Retail Store,1,750,0,750.0,450.0,300.0
17770,2026-07-21,North,Product A,Core,CUST1372,Loyal,Retail Store,4,500,0,2000.0,1200.0,800.0
17771,2026-07-21,South,Product A,Core,CUST1062,New,Online,4,500,10,1800.0,1200.0,600.0
17772,2026-07-21,East,Product D,Accessory,CUST1594,Champions,Online,3,1200,0,3600.0,2160.0,1440.0
17773,2026-07-21,South,Product A,Core,CUST1278,Lost,Partner,2,500,0,1000.0,600.0,400.0
17774,2026-07-21,East,Product A,Core,CUST1547,Champions,Online,1,500,0,500.0,300.0,200.0
17775,2026-07-21,North,Product D,Accessory,CUST1023,Lost,Online,3,1200,20,2880.0,2160.0,720.0
17776,2026-07-21,North,Product A,Core,CUST1166,At Risk,Retail Store,4,500,10,1800.0,1200.0,600.0
17777,2026-07-21,South,Product B,Core,CUST1481,Loyal,Retail Store,1,750,0,750.0,450.0,300.0
17778,2026-07-21,East,Product B,Core,CUST1500,At Risk,Online,4,750,10,2700.0,1800.0,900.0
17779,2026-07-21,North,Product A,Core,CUST1437,New,Retail Store,4,500,5,1900.0,1200.0,700.0
17780,2026-07-21,East,Product D,Accessory,CUST1589,Champions,Retail Store,3,1200,10,3240.0,2160.0,1080.0
17781,2026-07-21,South,Product B,Core,CUST1138,At Risk,Online,3,750,0,2250.0,1350.0,900.0
17782,2026-07-21,East,Product B,Core,CUST1335,At Risk,Online,4,750,0,3000.0,1800.0,1200.0
17783,2026-07-21,East,Product B,Core,CUST1454,Champions,Partner,2,750,0,1500.0,900.0,600.0
17784,2026-07-21,South,Product B,Core,CUST1589,Champions,Online,3,750,0,2250.0,1350.0,900.0
17785,2026-07-21,East,Product B,Core,CUST1327,New,Online,4,750,20,2400.0,1800.0,600.0
17786,2026-07-21,South,Product B,Core,CUST1515,Loyal,Online,4,750,0,3000.0,1800.0,1200.0
17787,2026-07-21,North,Product C,Accessory,CUST1146,Loyal,Retail Store,1,300,0,300.0,180.0,120.0
17788,2026-07-21,North,Product C,Accessory,CUST1261,At Risk,Online,2,300,5,570.0,360.0,210.0
17789,2026-07-21,North,Product D,Accessory,CUST1063,At Risk,Online,1,1200,0,1200.0,720.0,480.0
17790,2026-07-21,East,Product D,Accessory,CUST1552,Loyal,Retail Store,3,1200,10,3240.0,2160.0,1080.0
17791,2026-07-21,North,Product A,Core,CUST1277,New,Partner,3,500,5,1425.0,900.0,525.0
17792,2026-07-21,North,Product C,Accessory,CUST1173,Lost,Partner,3,300,0,900.0,540.0,360.0
17793,2026-07-21,East,Product B,Core,CUST1378,Loyal,Retail Store,2,750,10,1350.0,900.0,450.0
17794,2026-07-21,North,Product A,Core,CUST1586,Loyal,Retail Store,2,500,5,950.0,600.0,350.0
17795,2026-07-21,South,Product C,Accessory,CUST1259,New,Retail Store,1,300,10,270.0,180.0,90.0
17796,2026-07-21,North,Product A,Core,CUST1071,New,Online,3,500,15,1275.0,900.0,375.0
17797,2026-07-21,North,Product D,Accessory,CUST1201,Lost,Online,1,1200,10,1080.0,720.0,360.0
17798,2026-07-21,West,Product A,Core,CUST1183,Loyal,Retail Store,4,500,20,1600.0,1200.0,400.0
17799,2026-07-21,East,Product C,Accessory,CUST1504,New,Retail Store,4,300,10,1080.0,720.0,360.0
17800,2026-07-21,North,Product A,Core,CUST1500,At Risk,Online,3,500,15,1275.0,900.0,375.0
17801,2026-07-21,East,Product D,Accessory,CUST1440,Lost,Online,2,1200,0,2400.0,1440.0,960.0
17802,2026-07-21,West,Product B,Core,CUST1564,At Risk,Online,4,750,10,2700.0,1800.0,900.0
17803,2026-07-21,East,Product B,Core,CUST1433,At Risk,Online,2,750,0,1500.0,900.0,600.0
17804,2026-07-22,South,Product C,Accessory,CUST1099,Lost,Partner,3,300,5,855.0,540.0,315.0
17805,2026-07-22,South,Product B,Core,CUST1530,At Risk,Online,4,750,5,2850.0,1800.0,1050.0
17806,2026-07-22,West,Product A,Core,CUST1245,Lost,Retail Store,1,500,5,475.0,300.0,175.0
17807,2026-07-22,South,Product B,Core,CUST1355,New,Online,3,750,0,2250.0,1350.0,900.0
17808,2026-07-22,East,Product B,Core,CUST1406,Loyal,Online,3,750,10,2025.0,1350.0,675.0
17809,2026-07-22,South,Product A,Core,CUST1539,At Risk,Retail Store,4,500,10,1800.0,1200.0,600.0
17810,2026-07-22,East,Product B,Core,CUST1253,Loyal,Online,2,750,10,1350.0,900.0,450.0
17811,2026-07-22,South,Product D,Accessory,CUST1502,Lost,Online,2,1200,5,2280.0,1440.0,840.0
17812,2026-07-22,East,Product A,Core,CUST1576,Lost,Retail Store,2,500,5,950.0,600.0,350.0
17813,2026-07-22,South,Product C,Accessory,CUST1368,Loyal,Online,4,300,10,1080.0,720.0,360.0
17814,2026-07-22,North,Product B,Core,CUST1129,New,Partner,2,750,5,1425.0,900.0,525.0
17815,2026-07-22,South,Product B,Core,CUST1083,Loyal,Online,1,750,10,675.0,450.0,225.0
17816,2026-07-22,East,Product D,Accessory,CUST1271,Loyal,Retail Store,1,1200,0,1200.0,720.0,480.0
17817,2026-07-22,South,Product A,Core,CUST1119,At Risk,Online,4,500,5,1900.0,1200.0,700.0
17818,2026-07-22,South,Product B,Core,CUST1112,Loyal,Retail Store,1,750,0,750.0,450.0,300.0
17819,2026-07-22,North,Product A,Core,CUST1261,At Risk,Online,2,500,0,1000.0,600.0,400.0
17820,2026-07-22,South,Product B,Core,CUST1110,New,Online,3,750,5,2137.5,1350.0,787.5
17821,2026-07-22,South,Product D,Accessory,CUST1232,Lost,Retail Store,3,1200,5,3420.0,2160.0,1260.0
17822,2026-07-22,South,Product A,Core,CUST1123,New,Retail Store,1,500,15,425.0,300.0,125.0
17823,2026-07-22,West,Product B,Core,CUST1108,Champions,Retail Store,4,750,15,2550.0,1800.0,750.0
17824,2026-07-22,West,Product B,Core,CUST1169,Lost,Retail Store,4,750,5,2850.0,1800.0,1050.0
17825,2026-07-22,North,Product D,Accessory,CUST1107,Loyal,Online,1,1200,0,1200.0,720.0,480.0
17826,2026-07-22,North,Product A,Core,CUST1159,At Risk,Online,4,500,15,1700.0,1200.0,500.0
17827,2026-07-22,South,Product B,Core,CUST1325,At Risk,Partner,2,750,10,1350.0,900.0,450.0
17828,2026-07-22,West,Product A,Core,CUST1226,Champions,Retail Store,4,500,5,1900.0,1200.0,700.0
17829,2026-07-22,West,Product B,Core,CUST1330,At Risk,Online,2,750,10,1350.0,900.0,450.0
17830,2026-07-22,North,Product B,Core,CUST1332,At Risk,Retail Store,1,750,0,750.0,450.0,300.0
17831,2026-07-22,North,Product A,Core,CUST1125,New,Online,4,500,0,2000.0,1200.0,800.0
17832,2026-07-22,North,Product C,Accessory,CUST1188,At Risk,Retail Store,2,300,5,570.0,360.0,210.0
17833,2026-07-22,East,Product A,Core,CUST1133,Loyal,Online,2,500,10,900.0,600.0,300.0
17834,2026-07-22,East,Product B,Core,CUST1528,At Risk,Online,3,750,10,2025.0,1350.0,675.0
17835,2026-07-22,North,Product D,Accessory,CUST1185,At Risk,Online,2,1200,10,2160.0,1440.0,720.0
17836,2026-07-22,North,Product A,Core,CUST1317,At Risk,Partner,4,500,0,2000.0,1200.0,800.0
17837,2026-07-22,East,Product B,Core,CUST1277,New,Online,1,750,0,750.0,450.0,300.0
17838,2026-07-22,North,Product A,Core,CUST1098,Champions,Retail Store,3,500,10,1350.0,900.0,450.0
17839,2026-07-22,North,Product B,Core,CUST1519,At Risk,Online,1,750,0,750.0,450.0,300.0
17840,2026-07-22,West,Product C,Accessory,CUST1515,Loyal,Partner,2,300,10,540.0,360.0,180.0
17841,2026-07-22,East,Product A,Core,CUST1058,Champions,Retail Store,1,500,10,450.0,300.0,150.0
17842,2026-07-23,West,Product B,Core,CUST1551,Loyal,Online,2,750,5,1425.0,900.0,525.0
17843,2026-07-23,South,Product A,Core,CUST1530,At Risk,Online,3,500,5,1425.0,900.0,525.0
17844,2026-07-23,South,Product A,Core,CUST1400,Loyal,Online,3,500,5,1425.0,900.0,525.0
17845,2026-07-23,South,Product A,Core,CUST1295,Lost,Partner,4,500,0,2000.0,1200.0,800.0
17846,2026-07-23,North,Product C,Accessory,CUST1435,Loyal,Online,3,300,15,765.0,540.0,225.0
17847,2026-07-23,North,Product C,Accessory,CUST1146,Loyal,Online,4,300,20,960.0,720.0,240.0
17848,2026-07-23,East,Product B,Core,CUST1133,Loyal,Retail Store,3,750,0,2250.0,1350.0,900.0
17849,2026-07-23,North,Product B,Core,CUST1316,Loyal,Retail Store,3,750,5,2137.5,1350.0,787.5
17850,2026-07-23,South,Product C,Accessory,CUST1088,Loyal,Online,1,300,0,300.0,180.0,120.0
17851,2026-07-23,West,Product D,Accessory,CUST1362,Champions,Retail Store,3,1200,5,3420.0,2160.0,1260.0
17852,2026-07-23,South,Product A,Core,CUST1439,At Risk,Online,1,500,20,400.0,300.0,100.0
17853,2026-07-23,East,Product C,Accessory,CUST1063,At Risk,Retail Store,4,300,10,1080.0,720.0,360.0
17854,2026-07-23,East,Product A,Core,CUST1565,At Risk,Retail Store,1,500,0,500.0,300.0,200.0
17855,2026-07-23,East,Product C,Accessory,CUST1163,Champions,Online,4,300,0,1200.0,720.0,480.0
17856,2026-07-23,West,Product D,Accessory,CUST1089,New,Retail Store,2,1200,15,2040.0,1440.0,600.0
17857,2026-07-23,South,Product B,Core,CUST1175,Champions,Retail Store,4,750,20,2400.0,1800.0,600.0
17858,2026-07-23,West,Product A,Core,CUST1235,At Risk,Retail Store,2,500,0,1000.0,600.0,400.0
17859,2026-07-23,North,Product D,Accessory,CUST1489,New,Online,4,1200,10,4320.0,2880.0,1440.0
17860,2026-07-23,North,Product A,Core,CUST1518,Champions,Retail Store,4,500,5,1900.0,1200.0,700.0
17861,2026-07-23,South,Product A,Core,CUST1440,Lost,Online,4,500,5,1900.0,1200.0,700.0
17862,2026-07-23,South,Product B,Core,CUST1123,New,Online,2,750,10,1350.0,900.0,450.0
17863,2026-07-23,West,Product A,Core,CUST1028,Loyal,Online,3,500,5,1425.0,900.0,525.0
17864,2026-07-23,West,Product C,Accessory,CUST1361,Champions,Retail Store,2,300,0,600.0,360.0,240.0
17865,2026-07-23,North,Product A,Core,CUST1541,New,Online,2,500,5,950.0,600.0,350.0
17866,2026-07-23,North,Product B,Core,CUST1474,Loyal,Online,2,750,0,1500.0,900.0,600.0
17867,2026-07-23,East,Product A,Core,CUST1542,At Risk,Online,4,500,10,1800.0,1200.0,600.0
17868,2026-07-23,North,Product D,Accessory,CUST1339,Lost,Partner,1,1200,10,1080.0,720.0,360.0
17869,2026-07-23,South,Product A,Core,CUST1124,Champions,Online,1,500,5,475.0,300.0,175.0
17870,2026-07-23,East,Product B,Core,CUST1586,Loyal,Online,3,750,10,2025.0,1350.0,675.0
17871,2026-07-23,North,Product C,Accessory,CUST1589,Champions,Online,2,300,10,540.0,360.0,180.0
17872,2026-07-23,South,Product B,Core,CUST1198,Loyal,Online,3,750,10,2025.0,1350.0,675.0
17873,2026-07-23,North,Product B,Core,CUST1102,Loyal,Retail Store,3,750,5,2137.5,1350.0,787.5
17874,2026-07-23,North,Product A,Core,CUST1106,New,Retail Store,3,500,0,1500.0,900.0,600.0
17875,2026-07-23,North,Product B,Core,CUST1297,At Risk,Online,3,750,10,2025.0,1350.0,675.0
17876,2026-07-23,West,Product A,Core,CUST1458,At Risk,Retail Store,4,500,15,1700.0,1200.0,500.0
17877,2026-07-23,South,Product D,Accessory,CUST1495,New,Online,2,1200,20,1920.0,1440.0,480.0
17878,2026-07-23,West,Product A,Core,CUST1430,Lost,Partner,2,500,5,950.0,600.0,350.0
17879,2026-07-23,South,Product A,Core,CUST1311,New,Online,2,500,10,900.0,600.0,300.0
17880,2026-07-23,South,Product B,Core,CUST1023,Lost,Retail Store,1,750,5,712.5,450.0,262.5
17881,2026-07-23,West,Product C,Accessory,CUST1141,New,Retail Store,1,300,0,300.0,180.0,120.0
17882,2026-07-23,North,Product C,Accessory,CUST1556,Loyal,Online,1,300,0,300.0,180.0,120.0
17883,2026-07-23,East,Product B,Core,CUST1045,At Risk,Online,2,750,10,1350.0,900.0,450.0
17884,2026-07-23,West,Product B,Core,CUST1053,At Risk,Online,3,750,0,2250.0,1350.0,900.0
17885,2026-07-23,South,Product A,Core,CUST1449,At Risk,Online,3,500,5,1425.0,900.0,525.0
17886,2026-07-23,West,Product A,Core,CUST1132,New,Online,3,500,5,1425.0,900.0,525.0
17887,2026-07-23,North,Product D,Accessory,CUST1505,At Risk,Partner,2,1200,10,2160.0,1440.0,720.0
17888,2026-07-23,North,Product A,Core,CUST1287,Loyal,Online,4,500,10,1800.0,1200.0,600.0
17889,2026-07-23,South,Product A,Core,CUST1416,Champions,Retail Store,4,500,15,1700.0,1200.0,500.0
17890,2026-07-23,East,Product C,Accessory,CUST1131,Lost,Online,3,300,15,765.0,540.0,225.0
17891,2026-07-23,West,Product C,Accessory,CUST1163,Champions,Online,4,300,0,1200.0,720.0,480.0
17892,2026-07-23,North,Product B,Core,CUST1539,At Risk,Online,2,750,5,1425.0,900.0,525.0
17893,2026-07-23,North,Product A,Core,CUST1455,Loyal,Online,2,500,0,1000.0,600.0,400.0
17894,2026-07-23,West,Product A,Core,CUST1232,Lost,Retail Store,2,500,0,1000.0,600.0,400.0
17895,2026-07-23,South,Product C,Accessory,CUST1418,Loyal,Partner,1,300,5,285.0,180.0,105.0
17896,2026-07-23,East,Product D,Accessory,CUST1353,New,Online,4,1200,5,4560.0,2880.0,1680.0
17897,2026-07-23,South,Product B,Core,CUST1483,Loyal,Online,4,750,5,2850.0,1800.0,1050.0
17898,2026-07-23,North,Product B,Core,CUST1459,At Risk,Retail Store,1,750,0,750.0,450.0,300.0
17899,2026-07-23,East,Product B,Core,CUST1219,Loyal,Retail Store,2,750,0,1500.0,900.0,600.0
17900,2026-07-23,East,Product B,Core,CUST1440,Lost,Retail Store,3,750,0,2250.0,1350.0,900.0
17901,2026-07-23,South,Product B,Core,CUST1536,New,Retail Store,1,750,10,675.0,450.0,225.0
17902,2026-07-23,North,Product C,Accessory,CUST1491,At Risk,Online,2,300,5,570.0,360.0,210.0
17903,2026-07-23,South,Product C,Accessory,CUST1508,New,Online,1,300,0,300.0,180.0,120.0
17904,2026-07-24,East,Product B,Core,CUST1558,New,Online,2,750,0,1500.0,900.0,600.0
17905,2026-07-24,East,Product C,Accessory,CUST1290,At Risk,Online,4,300,5,1140.0,720.0,420.0
17906,2026-07-24,East,Product C,Accessory,CUST1437,New,Online,1,300,15,255.0,180.0,75.0
17907,2026-07-24,North,Product D,Accessory,CUST1267,Loyal,Online,3,1200,15,3060.0,2160.0,900.0
17908,2026-07-24,North,Product B,Core,CUST1407,At Risk,Online,1,750,5,712.5,450.0,262.5
17909,2026-07-24,East,Product B,Core,CUST1113,New,Online,3,750,0,2250.0,1350.0,900.0
17910,2026-07-24,East,Product C,Accessory,CUST1493,Loyal,Online,4,300,0,1200.0,720.0,480.0
17911,2026-07-24,West,Product D,Accessory,CUST1223,Lost,Online,3,1200,5,3420.0,2160.0,1260.0
17912,2026-07-24,West,Product A,Core,CUST1394,Champions,Online,4,500,10,1800.0,1200.0,600.0
17913,2026-07-24,North,Product A,Core,CUST1271,Loyal,Retail Store,2,500,5,950.0,600.0,350.0
17914,2026-07-24,West,Product A,Core,CUST1014,New,Online,4,500,0,2000.0,1200.0,800.0
17915,2026-07-24,South,Product D,Accessory,CUST1249,New,Online,3,1200,20,2880.0,2160.0,720.0
17916,2026-07-24,East,Product C,Accessory,CUST1581,New,Online,3,300,0,900.0,540.0,360.0
17917,2026-07-24,East,Product A,Core,CUST1264,Lost,Online,3,500,5,1425.0,900.0,525.0
17918,2026-07-24,West,Product B,Core,CUST1066,New,Online,2,750,0,1500.0,900.0,600.0
17919,2026-07-24,North,Product B,Core,CUST1446,Lost,Partner,2,750,10,1350.0,900.0,450.0
17920,2026-07-24,North,Product C,Accessory,CUST1193,At Risk,Retail Store,3,300,0,900.0,540.0,360.0
17921,2026-07-24,West,Product D,Accessory,CUST1194,Loyal,Online,3,1200,5,3420.0,2160.0,1260.0
17922,2026-07-24,East,Product A,Core,CUST1384,Loyal,Partner,4,500,0,2000.0,1200.0,800.0
17923,2026-07-24,North,Product B,Core,CUST1264,Lost,Online,2,750,0,1500.0,900.0,600.0
17924,2026-07-24,North,Product B,Core,CUST1144,New,Partner,3,750,0,2250.0,1350.0,900.0
17925,2026-07-24,East,Product A,Core,CUST1052,At Risk,Online,2,500,10,900.0,600.0,300.0
17926,2026-07-24,North,Product A,Core,CUST1094,Loyal,Retail Store,3,500,0,1500.0,900.0,600.0
17927,2026-07-24,East,Product B,Core,CUST1142,Lost,Online,1,750,20,600.0,450.0,150.0
17928,2026-07-24,East,Product C,Accessory,CUST1557,New,Online,3,300,20,720.0,540.0,180.0
17929,2026-07-24,North,Product C,Accessory,CUST1215,At Risk,Retail Store,2,300,10,540.0,360.0,180.0
17930,2026-07-24,West,Product C,Accessory,CUST1423,Champions,Online,2,300,5,570.0,360.0,210.0
17931,2026-07-24,North,Product B,Core,CUST1510,Champions,Retail Store,1,750,10,675.0,450.0,225.0
17932,2026-07-24,East,Product D,Accessory,CUST1184,At Risk,Retail Store,2,1200,0,2400.0,1440.0,960.0
17933,2026-07-24,West,Product D,Accessory,CUST1139,Champions,Online,1,1200,0,1200.0,720.0,480.0
17934,2026-07-24,South,Product A,Core,CUST1379,At Risk,Online,4,500,5,1900.0,1200.0,700.0
17935,2026-07-24,East,Product C,Accessory,CUST1568,Loyal,Retail Store,2,300,5,570.0,360.0,210.0
17936,2026-07-24,North,Product A,Core,CUST1298,At Risk,Online,4,500,5,1900.0,1200.0,700.0
17937,2026-07-24,West,Product C,Accessory,CUST1296,Lost,Online,4,300,10,1080.0,720.0,360.0
17938,2026-07-24,South,Product D,Accessory,CUST1022,Lost,Retail Store,3,1200,15,3060.0,2160.0,900.0
17939,2026-07-24,West,Product A,Core,CUST1216,Champions,Retail Store,1,500,0,500.0,300.0,200.0
17940,2026-07-24,South,Product A,Core,CUST1321,New,Retail Store,3,500,0,1500.0,900.0,600.0
17941,2026-07-24,South,Product B,Core,CUST1437,New,Online,4,750,20,2400.0,1800.0,600.0
17942,2026-07-24,South,Product C,Accessory,CUST1020,At Risk,Online,1,300,0,300.0,180.0,120.0
17943,2026-07-24,East,Product D,Accessory,CUST1286,Champions,Online,1,1200,10,1080.0,720.0,360.0
17944,2026-07-24,South,Product B,Core,CUST1435,Loyal,Retail Store,2,750,5,1425.0,900.0,525.0
17945,2026-07-24,South,Product A,Core,CUST1048,At Risk,Online,3,500,5,1425.0,900.0,525.0
17946,2026-07-24,East,Product B,Core,CUST1290,At Risk,Online,4,750,5,2850.0,1800.0,1050.0
17947,2026-07-24,South,Product C,Accessory,CUST1378,Loyal,Online,3,300,5,855.0,540.0,315.0
17948,2026-07-24,North,Product C,Accessory,CUST1541,New,Retail Store,4,300,0,1200.0,720.0,480.0
17949,2026-07-24,South,Product B,Core,CUST1582,Champions,Online,4,750,0,3000.0,1800.0,1200.0
17950,2026-07-24,North,Product B,Core,CUST1199,Loyal,Online,1,750,0,750.0,450.0,300.0
17951,2026-07-24,West,Product C,Accessory,CUST1269,Champions,Online,3,300,0,900.0,540.0,360.0
17952,2026-07-24,East,Product A,Core,CUST1158,At Risk,Online,2,500,5,950.0,600.0,350.0
17953,2026-07-24,East,Product B,Core,CUST1334,Champions,Online,3,750,5,2137.5,1350.0,787.5
17954,2026-07-24,East,Product A,Core,CUST1127,Champions,Online,4,500,0,2000.0,1200.0,800.0
17955,2026-07-25,South,Product A,Core,CUST1081,New,Online,2,500,0,1000.0,600.0,400.0
17956,2026-07-25,South,Product C,Accessory,CUST1077,At Risk,Online,4,300,20,960.0,720.0,240.0
17957,2026-07-25,North,Product D,Accessory,CUST1182,New,Retail Store,4,1200,15,4080.0,2880.0,1200.0
17958,2026-07-25,South,Product A,Core,CUST1530,At Risk,Online,4,500,5,1900.0,1200.0,700.0
17959,2026-07-25,East,Product D,Accessory,CUST1256,At Risk,Retail Store,3,1200,0,3600.0,2160.0,1440.0
17960,2026-07-25,East,Product B,Core,CUST1508,New,Online,2,750,0,1500.0,900.0,600.0
17961,2026-07-25,East,Product A,Core,CUST1160,Champions,Retail Store,3,500,10,1350.0,900.0,450.0
17962,2026-07-25,West,Product B,Core,CUST1522,Loyal,Retail Store,4,750,10,2700.0,1800.0,900.0
17963,2026-07-25,East,Product C,Accessory,CUST1060,At Risk,Online,2,300,15,510.0,360.0,150.0
17964,2026-07-25,West,Product B,Core,CUST1168,Loyal,Online,2,750,0,1500.0,900.0,600.0
17965,2026-07-25,West,Product B,Core,CUST1450,Champions,Online,2,750,5,1425.0,900.0,525.0
17966,2026-07-25,East,Product B,Core,CUST1423,Champions,Online,3,750,0,2250.0,1350.0,900.0
17967,2026-07-25,South,Product C,Accessory,CUST1024,At Risk,Retail Store,1,300,0,300.0,180.0,120.0
17968,2026-07-25,North,Product A,Core,CUST1538,Loyal,Online,2,500,0,1000.0,600.0,400.0
17969,2026-07-25,South,Product D,Accessory,CUST1085,Champions,Retail Store,2,1200,10,2160.0,1440.0,720.0
17970,2026-07-25,North,Product A,Core,CUST1398,New,Online,4,500,5,1900.0,1200.0,700.0
17971,2026-07-25,North,Product D,Accessory,CUST1582,Champions,Retail Store,4,1200,20,3840.0,2880.0,960.0
17972,2026-07-25,East,Product B,Core,CUST1012,At Risk,Retail Store,3,750,5,2137.5,1350.0,787.5
17973,2026-07-25,East,Product A,Core,CUST1442,At Risk,Online,1,500,5,475.0,300.0,175.0
17974,2026-07-25,East,Product C,Accessory,CUST1238,Champions,Online,3,300,5,855.0,540.0,315.0
17975,2026-07-25,North,Product C,Accessory,CUST1566,At Risk,Retail Store,2,300,10,540.0,360.0,180.0
17976,2026-07-25,South,Product A,Core,CUST1257,Champions,Online,3,500,0,1500.0,900.0,600.0
17977,2026-07-25,South,Product B,Core,CUST1205,Loyal,Online,2,750,0,1500.0,900.0,600.0
17978,2026-07-25,South,Product B,Core,CUST1156,Loyal,Online,2,750,0,1500.0,900.0,600.0
17979,2026-07-25,South,Product B,Core,CUST1044,At Risk,Online,3,750,5,2137.5,1350.0,787.5
17980,2026-07-25,South,Product C,Accessory,CUST1218,Lost,Online,3,300,10,810.0,540.0,270.0
17981,2026-07-25,West,Product D,Accessory,CUST1239,Champions,Retail Store,1,1200,0,1200.0,720.0,480.0
17982,2026-07-25,South,Product B,Core,CUST1460,New,Online,2,750,10,1350.0,900.0,450.0
17983,2026-07-25,East,Product B,Core,CUST1111,Loyal,Online,3,750,10,2025.0,1350.0,675.0
17984,2026-07-25,North,Product D,Accessory,CUST1082,At Risk,Retail Store,3,1200,10,3240.0,2160.0,1080.0
17985,2026-07-25,East,Product C,Accessory,CUST1128,Champions,Online,1,300,0,300.0,180.0,120.0
17986,2026-07-25,West,Product B,Core,CUST1228,At Risk,Online,2,750,15,1275.0,900.0,375.0
17987,2026-07-25,East,Product A,Core,CUST1190,Lost,Partner,4,500,10,1800.0,1200.0,600.0
17988,2026-07-25,East,Product C,Accessory,CUST1041,At Risk,Retail Store,3,300,10,810.0,540.0,270.0
17989,2026-07-25,South,Product A,Core,CUST1498,Loyal,Online,2,500,10,900.0,600.0,300.0
